391.796000,-618.020000,-209.976000,0.000000
-116.204000,-526.020000,-53.976000,0.010000
267.796000,85.980000,154.024000,0.010000
919.796000,681.980000,146.024000,0.020000
1071.796000,477.980000,222.024000,0.020000
399.796000,297.980000,-617.976000,0.030000
159.796000,-494.020000,-69.976000,0.030000
159.796000,-466.020000,-413.976000,0.040000
363.796000,193.980000,-621.976000,0.040000
675.796000,237.980000,-725.976000,0.050000
479.796000,-78.020000,-693.976000,0.050000
103.796000,-178.020000,-365.976000,0.050000
23.796000,-218.020000,430.024000,0.060000
651.796000,-170.020000,158.024000,0.060000
247.796000,69.980000,-173.976000,0.070000
119.796000,321.980000,-473.976000,0.070000
-52.204000,537.980000,-585.976000,0.080000
655.796000,-278.020000,2.024000,0.080000
11.796000,-174.020000,-189.976000,0.090000
535.796000,-178.020000,-301.976000,0.090000
719.796000,37.980000,-357.976000,0.100000
147.796000,-122.020000,34.024000,0.100000
11.796000,-290.020000,-433.976000,0.110000
307.796000,69.980000,518.024000,0.110000
479.796000,329.980000,-541.976000,0.120000
651.796000,-258.020000,-121.976000,0.120000
331.796000,-158.020000,-205.976000,0.120000
27.796000,-430.020000,-289.976000,0.130000
535.796000,261.980000,-169.976000,0.130000
611.796000,565.980000,-125.976000,0.140000
599.796000,-46.020000,226.024000,0.140000
691.796000,-630.020000,-77.976000,0.150000
175.796000,-358.020000,-473.976000,0.150000
191.796000,-446.020000,-385.976000,0.160000
363.796000,-42.020000,-761.976000,0.160000
739.796000,521.980000,-257.976000,0.170000
1127.796000,417.980000,166.024000,0.170000
367.796000,-234.020000,410.024000,0.170000
-120.204000,-370.020000,46.024000,0.180000
339.796000,-218.020000,-129.976000,0.180000
395.796000,465.980000,-233.976000,0.190000
819.796000,237.980000,-449.976000,0.190000
719.796000,161.980000,-61.976000,0.200000
99.796000,-390.020000,-541.976000,0.200000
119.796000,-494.020000,38.024000,0.210000
343.796000,-338.020000,-193.976000,0.210000
311.796000,185.980000,34.024000,0.220000
739.796000,897.980000,150.024000,0.220000
755.796000,141.980000,-233.976000,0.220000
-116.204000,-278.020000,-917.976000,0.230000
-344.204000,-362.020000,-85.976000,0.230000
-28.204000,-250.020000,202.024000,0.240000
511.796000,-70.020000,118.024000,0.240000
751.796000,161.980000,-241.976000,0.250000
547.796000,189.980000,-337.976000,0.250000
115.796000,149.980000,-429.976000,0.260000
335.796000,-550.020000,-65.976000,0.260000
115.796000,-746.020000,-449.976000,0.270000
79.796000,177.980000,-429.976000,0.270000
419.796000,481.980000,-89.976000,0.280000
507.796000,545.980000,-13.976000,0.280000
567.796000,-122.020000,-69.976000,0.280000
423.796000,-458.020000,-109.976000,0.290000
363.796000,-482.020000,74.024000,0.290000
163.796000,-18.020000,70.024000,0.300000
431.796000,321.980000,-297.976000,0.300000
707.796000,293.980000,-961.976000,0.310000
351.796000,133.980000,-541.976000,0.310000
-264.204000,-246.020000,-81.976000,0.320000
411.796000,-334.020000,-37.976000,0.320000
587.796000,-286.020000,-205.976000,0.330000
495.796000,185.980000,-393.976000,0.330000
623.796000,225.980000,-29.976000,0.340000
435.796000,517.980000,-141.976000,0.340000
179.796000,-450.020000,-89.976000,0.350000
351.796000,-418.020000,286.024000,0.350000
-8.204000,-114.020000,-33.976000,0.350000
479.796000,129.980000,-569.976000,0.360000
571.796000,321.980000,-409.976000,0.360000
379.796000,41.980000,-625.976000,0.370000
467.796000,-374.020000,-37.976000,0.370000
51.796000,-434.020000,34.024000,0.380000
523.796000,-46.020000,526.024000,0.380000
511.796000,61.980000,62.024000,0.390000
947.796000,5.980000,-41.976000,0.390000
255.796000,133.980000,-333.976000,0.400000
-52.204000,97.980000,-925.976000,0.400000
139.796000,-378.020000,-77.976000,0.400000
463.796000,-146.020000,134.024000,0.410000
319.796000,-190.020000,362.024000,0.410000
251.796000,325.980000,154.024000,0.420000
295.796000,401.980000,-321.976000,0.420000
419.796000,-318.020000,-525.976000,0.430000
39.796000,-366.020000,-353.976000,0.430000
107.796000,65.980000,-293.976000,0.440000
583.796000,-262.020000,-57.976000,0.440000
439.796000,29.980000,-473.976000,0.450000
367.796000,177.980000,62.024000,0.450000
247.796000,269.980000,-337.976000,0.450000
823.796000,117.980000,38.024000,0.460000
531.796000,-10.020000,-189.976000,0.460000
187.796000,-522.020000,-461.976000,0.470000
159.796000,-282.020000,-509.976000,0.470000
279.796000,541.980000,-649.976000,0.480000
555.796000,681.980000,-365.976000,0.480000
855.796000,-318.020000,-21.976000,0.490000
279.796000,-434.020000,-129.976000,0.490000
-112.204000,-650.020000,334.024000,0.500000
131.796000,37.980000,190.024000,0.500000
723.796000,353.980000,-201.976000,0.510000
1059.796000,509.980000,-485.976000,0.510000
467.796000,221.980000,-297.976000,0.510000
67.796000,-6.020000,-77.976000,0.520000
467.796000,-550.020000,-101.976000,0.520000
419.796000,-702.020000,374.024000,0.530000
659.796000,605.980000,-325.976000,0.530000
691.796000,609.980000,-301.976000,0.540000
643.796000,449.980000,-845.976000,0.540000
135.796000,-130.020000,-237.976000,0.550000
-180.204000,-874.020000,146.024000,0.550000
63.796000,-622.020000,586.024000,0.560000
599.796000,121.980000,-225.976000,0.560000
747.796000,681.980000,-429.976000,0.570000
499.796000,269.980000,-185.976000,0.570000
167.796000,65.980000,-89.976000,0.570000
-128.204000,-210.020000,46.024000,0.580000
15.796000,-594.020000,-461.976000,0.580000
611.796000,-126.020000,-145.976000,0.590000
379.796000,29.980000,-361.976000,0.590000
439.796000,185.980000,-105.976000,0.600000
411.796000,-82.020000,-361.976000,0.600000
487.796000,-242.020000,-333.976000,0.610000
207.796000,-286.020000,-137.976000,0.610000
387.796000,245.980000,-409.976000,0.620000
659.796000,165.980000,186.024000,0.620000
439.796000,97.980000,70.024000,0.630000
315.796000,-82.020000,-305.976000,0.630000
391.796000,-434.020000,-125.976000,0.630000
303.796000,-194.020000,-365.976000,0.640000
291.796000,-58.020000,-309.976000,0.640000
803.796000,129.980000,62.024000,0.650000
567.796000,65.980000,-261.976000,0.650000
167.796000,-170.020000,34.024000,0.660000
219.796000,-2.020000,114.024000,0.660000
351.796000,133.980000,58.024000,0.670000
771.796000,-322.020000,-17.976000,0.670000
611.796000,25.980000,-305.976000,0.680000
51.796000,21.980000,-409.976000,0.680000
147.796000,33.980000,-549.976000,0.690000
775.796000,125.980000,390.024000,0.690000
791.796000,-146.020000,-241.976000,0.690000
31.796000,-174.020000,-485.976000,0.700000
-1564.204000,-614.020000,90.024000,0.700000
-708.204000,-626.020000,922.024000,0.710000
87.796000,-586.020000,1562.024000,0.710000
1311.796000,333.980000,-677.976000,0.720000
275.796000,-14.020000,442.024000,0.720000
787.796000,-250.020000,-729.976000,0.730000
1123.796000,-374.020000,-1253.976000,0.730000
1291.796000,-230.020000,-773.976000,0.740000
495.796000,453.980000,-181.976000,0.740000
267.796000,289.980000,-1309.976000,0.750000
703.796000,-242.020000,-293.976000,0.750000
-152.204000,-422.020000,402.024000,0.750000
515.796000,-382.020000,1690.024000,0.760000
-36.204000,557.980000,774.024000,0.760000
1423.796000,793.980000,-545.976000,0.770000
2651.796000,-354.020000,-881.976000,0.770000
39.796000,473.980000,-1097.976000,0.780000
-1932.204000,-690.020000,-1269.976000,0.780000
-140.204000,173.980000,-1601.976000,0.790000
1155.796000,593.980000,142.024000,0.790000
79.796000,737.980000,-181.976000,0.800000
419.796000,-6.020000,234.024000,0.800000
-1096.204000,-910.020000,406.024000,0.810000
-1888.204000,-910.020000,-1829.976000,0.810000
1303.796000,-514.020000,-2009.976000,0.810000
1563.796000,965.980000,-1317.976000,0.820000
-204.204000,929.980000,-457.976000,0.820000
-28.204000,-106.020000,898.024000,0.830000
575.796000,-78.020000,-157.976000,0.830000
1555.796000,-502.020000,122.024000,0.840000
1243.796000,-450.020000,-481.976000,0.840000
-376.204000,297.980000,-585.976000,0.850000
-172.204000,321.980000,-37.976000,0.850000
531.796000,109.980000,182.024000,0.860000
1331.796000,57.980000,938.024000,0.860000
-1048.204000,-650.020000,698.024000,0.860000
-1284.204000,-878.020000,198.024000,0.870000
399.796000,-474.020000,-985.976000,0.880000
267.796000,253.980000,-957.976000,0.880000
967.796000,669.980000,-49.976000,0.880000
1351.796000,669.980000,-501.976000,0.890000
1999.796000,245.980000,-637.976000,0.890000
-416.204000,149.980000,-249.976000,0.900000
-640.204000,517.980000,-849.976000,0.900000
1311.796000,181.980000,578.024000,0.910000
619.796000,-230.020000,142.024000,0.910000
787.796000,-166.020000,314.024000,0.920000
-264.204000,-434.020000,218.024000,0.920000
235.796000,-410.020000,-145.976000,0.930000
431.796000,-186.020000,-1417.976000,0.930000
395.796000,-106.020000,-637.976000,0.930000
407.796000,1157.980000,-913.976000,0.940000
195.796000,649.980000,338.024000,0.940000
863.796000,97.980000,54.024000,0.950000
-360.204000,-494.020000,458.024000,0.950000
-304.204000,-238.020000,-321.976000,0.960000
279.796000,-302.020000,110.024000,0.960000
1339.796000,29.980000,338.024000,0.970000
699.796000,-198.020000,94.024000,0.970000
119.796000,-386.020000,90.024000,0.980000
327.796000,-270.020000,-821.976000,0.980000
-92.204000,-278.020000,-1665.976000,0.980000
531.796000,229.980000,-1261.976000,0.990000
-676.204000,269.980000,-209.976000,0.990000
295.796000,557.980000,698.024000,1.000000
1319.796000,101.980000,1466.024000,1.000000
-284.204000,61.980000,-557.976000,1.010000
719.796000,193.980000,294.024000,1.010000
767.796000,-78.020000,-1401.976000,1.020000
659.796000,-730.020000,-889.976000,1.020000
-176.204000,-222.020000,-817.976000,1.030000
-328.204000,-130.020000,546.024000,1.030000
839.796000,81.980000,1090.024000,1.040000
967.796000,77.980000,-289.976000,1.040000
-24.204000,-174.020000,-197.976000,1.040000
-384.204000,377.980000,-1313.976000,1.050000
515.796000,465.980000,-937.976000,1.050000
427.796000,-46.020000,-165.976000,1.060000
187.796000,-130.020000,646.024000,1.060000
95.796000,-262.020000,238.024000,1.070000
607.796000,-170.020000,-165.976000,1.070000
887.796000,321.980000,-701.976000,1.080000
27.796000,-90.020000,-805.976000,1.080000
-396.204000,-54.020000,-305.976000,1.090000
-40.204000,205.980000,322.024000,1.090000
511.796000,-158.020000,334.024000,1.100000
531.796000,41.980000,-33.976000,1.100000
455.796000,41.980000,-81.976000,1.110000
719.796000,53.980000,-301.976000,1.110000
275.796000,245.980000,-153.976000,1.110000
123.796000,-38.020000,-493.976000,1.120000
671.796000,-134.020000,62.024000,1.120000
671.796000,-234.020000,90.024000,1.130000
-60.204000,25.980000,-549.976000,1.130000
607.796000,-2.020000,-277.976000,1.140000
419.796000,45.980000,-501.976000,1.140000
179.796000,-58.020000,-265.976000,1.150000
223.796000,-130.020000,-333.976000,1.150000
215.796000,-22.020000,-113.976000,1.160000
475.796000,-254.020000,102.024000,1.160000
447.796000,45.980000,30.024000,1.160000
219.796000,25.980000,-385.976000,1.170000
455.796000,121.980000,-337.976000,1.170000
319.796000,-190.020000,554.024000,1.180000
-12.204000,-426.020000,-65.976000,1.180000
375.796000,-362.020000,-253.976000,1.190000
319.796000,189.980000,-501.976000,1.190000
503.796000,313.980000,-397.976000,1.200000
531.796000,81.980000,166.024000,1.200000
563.796000,-114.020000,350.024000,1.210000
459.796000,33.980000,54.024000,1.210000
87.796000,85.980000,-261.976000,1.220000
371.796000,201.980000,-909.976000,1.220000
463.796000,-30.020000,-577.976000,1.230000
279.796000,-358.020000,-529.976000,1.230000
23.796000,-370.020000,-237.976000,1.230000
223.796000,-226.020000,-65.976000,1.240000
347.796000,-146.020000,-49.976000,1.240000
915.796000,129.980000,-301.976000,1.250000
611.796000,205.980000,-629.976000,1.250000
75.796000,-78.020000,-301.976000,1.260000
159.796000,-14.020000,202.024000,1.260000
839.796000,-90.020000,366.024000,1.270000
691.796000,-254.020000,-17.976000,1.270000
243.796000,265.980000,-529.976000,1.270000
159.796000,57.980000,-201.976000,1.280000
567.796000,-338.020000,150.024000,1.280000
407.796000,-230.020000,82.024000,1.290000
195.796000,-318.020000,138.024000,1.290000
315.796000,29.980000,-329.976000,1.300000
